virus,treatment,material,temperature,humidity,time,dilution,replicate,virus_detect,comment,experiment_id,material_id,titer_id
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,42
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-3,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-3,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-3,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-3,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-4,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-5,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-6,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-7,1,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,43
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-2,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-2,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-2,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-2,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-3,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-3,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-3,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-3,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-4,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,44
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,0,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-1,2,1,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,0.5,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,45
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-3,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-4,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-5,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-6,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1,-7,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,46
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,0,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-1,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
SARS-CoV-2,Heat,DMEM covered plate oven,70,NA,1.5,-2,2,0,"covered plate of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",4,4,47
